feature,importance
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_78",6.312615027135164e-05
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_1",6.292192362688354e-05
intr_Current (V)__autocorrelation__lag_8,6.0261416593958716e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_71",6.0152997873003984e-05
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",5.984509047013589e-05
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",5.964211719741821e-05
task_Robot_I (A)__variance,5.9523391946601415e-05
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_87",5.746075341011372e-05
"task_Robot_I (A)__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",5.647288762546025e-05
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_74",5.6335304127470605e-05
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_9",5.5391334940321625e-05
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",5.536289858691123e-05
task_Robot_I (A)__number_crossing_m__m_1,5.515397503442857e-05
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",5.484859062462608e-05
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_5",5.420331111619687e-05
task_Robot_I (A)__ratio_beyond_r_sigma__r_0.5,5.420295572264373e-05
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_42",5.408752999640358e-05
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_4,5.3459535554501656e-05
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_69",5.3329838048287664e-05
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",5.2934312073487696e-05
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_63",5.2717761394047e-05
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_32",5.2031104604510916e-05
"task_Robot_I (A)__agg_autocorrelation__f_agg_""median""__maxlag_40",5.188179845926122e-05
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_54",5.181153753070381e-05
