feature,importance
task_Robot_I (A)__friedrich_coefficients__coeff_3__m_3__r_30,0.0005225320497639353
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.0005137413680604956
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.0005113264609006344
task_Robot_I (A)__index_mass_quantile__q_0.3,0.0005097144362409411
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.000509383496511806
intr_Torque (Nm)__absolute_maximum,0.0005089295818440742
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",0.0004875422334349078
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_2",0.0004804396093615342
intr_Current (V)__index_mass_quantile__q_0.4,0.0004659330822899779
intr_Current (V)__quantile__q_0.4,0.0004592036037507494
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",0.00044613559599947087
intr_Torque (Nm)__lempel_ziv_complexity__bins_100,0.0004414375415231798
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_32",0.0004381628129946395
intr_Current (V)__symmetry_looking__r_0.05,0.0004188086640723704
"intr_Current (V)__agg_autocorrelation__f_agg_""var""__maxlag_40",0.0003954907189751339
"intr_Current (V)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",0.00038823092979741445
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_9",0.00038314809884376486
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_89",0.0003760015974310543
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",0.0003650737189167071
"intr_Current (V)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",0.0003635646394566681
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.0003619560489367952
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.00036000559461964903
intr_Torque (Nm)__index_mass_quantile__q_0.2,0.0003554477251257071
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_43",0.00035358681851149174
"intr_Current (V)__linear_trend__attr_""slope""",0.0003491736598157656
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_85",0.00034910392329487493
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",0.00033785716120592014
"intr_Current (V)__linear_trend__attr_""intercept""",0.00033612458701751016
"task_Robot_I (A)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",0.0003358486517329604
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_5",0.00032405328140076893
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.0003205083629921038
intr_Current (V)__absolute_sum_of_changes,0.0003128742469935221
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",0.00030744214445194954
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",0.000297597451469385
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_75",0.00029409089374332425
"intr_Current (V)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.00029366186750490663
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",0.00029333995464063905
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_3",0.0002923785328981301
task_Robot_I (A)__skewness,0.00029051760367422856
intr_Current (V)__ratio_beyond_r_sigma__r_3,0.00029003788845188887
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_15",0.00028859781850630795
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",0.000286386015098573
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_55",0.00028425300204968707
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0002842164659990385
intr_Current (V)__quantile__q_0.6,0.000283755721383798
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_86",0.00028351586578731047
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_5",0.0002809760351579211
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_56",0.00027826190747386756
"intr_Torque (Nm)__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",0.0002777508504434509
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",0.0002709333349566238
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_84",0.0002655608681737905
task_Robot_I (A)__friedrich_coefficients__coeff_1__m_3__r_30,0.00026370807770146064
"task_Robot_I (A)__fft_coefficient__attr_""angle""__coeff_93",0.0002617286084388432
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_91",0.0002591439262155176
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_19",0.00025693058471487515
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_86",0.0002563069918746739
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",0.0002561379365016712
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.0002528202402617798
intr_Torque (Nm)__partial_autocorrelation__lag_9,0.0002514794317221741
intr_Current (V)__index_mass_quantile__q_0.6,0.00025140720329295955
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",0.0002469765621545945
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_2",0.0002457053796647393
task_Robot_I (A)__index_mass_quantile__q_0.6,0.00024469138953586006
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_5",0.00024466277568954096
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_64",0.00024346199093368682
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_1",0.0002407099118440475
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_89",0.00024010543723004235
intr_Torque (Nm)__mean_abs_change,0.000236619499361215
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_91",0.0002336035816850604
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",0.0002311134238175472
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_1",0.00023046872217390046
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_47",0.00023019233156435856
intr_Current (V)__partial_autocorrelation__lag_2,0.00022717093042490537
intr_Current (V)__number_peaks__n_1,0.00022477938879113764
intr_Torque (Nm)__index_mass_quantile__q_0.8,0.00022369749604002158
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_3",0.00022286800130754032
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",0.00022102658525663217
intr_Current (V)__skewness,0.00021858967639310737
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_17",0.00021663270326899707
