feature,importance
intr_Current (V)__variation_coefficient,0.0027799134497467188
audio_Amplitude__number_peaks__n_3,0.002779774252840983
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_1",0.002771676537536149
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.002764908618663133
intr_Current (V)__sum_values,0.002753567668474015
intr_Current (V)__quantile__q_0.6,0.0027533384150916144
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_0",0.002747078416828546
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.0027365960642801116
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_1",0.0026974141261390493
intr_Current (V)__max_langevin_fixed_point__m_3__r_30,0.0026926507600552223
"audio_Amplitude__linear_trend__attr_""stderr""",0.0026848510720914164
intr_Current (V)__autocorrelation__lag_8,0.0026816831683149937
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_10",0.002680558900557016
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_6",0.002677662211552477
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_10",0.0026481819608569685
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_81",0.0026465383411557776
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_72",0.0026456495364338283
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_17",0.0026402785851590595
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.0026298081030260616
"intr_Torque (Nm)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.002624261459244728
intr_Current (V)__range_count__max_1__min_-1,0.0026242136330528716
intr_Current (V)__lempel_ziv_complexity__bins_5,0.002619823517179428
intr_Torque (Nm)__number_peaks__n_5,0.0026149831777346317
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_84",0.002610359531655131
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_95",0.0026011672202459995
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_75",0.0025981768199143974
"audio_Amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""",0.0025933216866597807
"intr_Torque (Nm)__fft_aggregated__aggtype_""skew""",0.0025906316510240974
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.0025852446265877864
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_97",0.00258397551205809
intr_Current (V)__index_mass_quantile__q_0.6,0.002557508745865468
intr_Current (V)__absolute_sum_of_changes,0.0025553824229744763
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_2",0.0025553274856221202
intr_Torque (Nm)__index_mass_quantile__q_0.8,0.0025504290685581933
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_68",0.0025442420506945037
intr_Torque (Nm)__absolute_maximum,0.002535316046399073
"task_Robot_I (A)__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""",0.0025259268994013324
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_2",0.0025107475276300696
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_3",0.002510315226292763
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_93",0.002507921626743565
intr_Current (V)__benford_correlation,0.002506425415990473
intr_Torque (Nm)__quantile__q_0.4,0.0025016264599262653
"task_Robot_I (A)__fft_coefficient__attr_""real""__coeff_2",0.002492328678201412
task_Robot_I (A)__index_mass_quantile__q_0.7,0.002488631206136551
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_9",0.0024884637776727957
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",0.002473310770979322
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_64",0.0024717000407139048
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",0.0024546626650410438
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_0",0.002450901810535369
intr_Torque (Nm)__index_mass_quantile__q_0.9,0.0024489315246904496
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_62",0.0024383416432181312
"intr_Torque (Nm)__linear_trend__attr_""stderr""",0.002431072403346536
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",0.002426549740127153
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_66",0.0024196367609738436
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2",0.0024195737296018953
intr_Current (V)__c3__lag_3,0.0023872203035426136
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_57",0.002377921004549318
intr_Torque (Nm)__mean,0.002375707328355954
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_82",0.0023743124960462067
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.0023546625110931097
"task_Robot_I (A)__fft_aggregated__aggtype_""variance""",0.0023537992788367494
audio_Amplitude__number_peaks__n_50,0.0023482080025495978
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_83",0.0023442550708638525
intr_Current (V)__friedrich_coefficients__coeff_1__m_3__r_30,0.002342461126524758
intr_Current (V)__last_location_of_maximum,0.002338339257282897
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",0.002332695087168508
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_60",0.0023131948376781068
intr_Torque (Nm)__number_peaks__n_1,0.0023057831491795785
"task_Robot_I (A)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.002301018886792303
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_10",0.0022940481849639594
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_3",0.002291667378379771
"intr_Torque (Nm)__fft_coefficient__attr_""imag""__coeff_64",0.002280574410832561
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.0022622845608222704
intr_Torque (Nm)__ratio_beyond_r_sigma__r_1.5,0.0022576828630363186
intr_Current (V)__lempel_ziv_complexity__bins_3,0.0022496573177067433
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_20",0.0022492255341337083
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_11",0.00224045446131208
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_7,0.0022335832277161466
"intr_Current (V)__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""",0.0022324542409833097
intr_Current (V)__ar_coefficient__coeff_0__k_10,0.002207965081473638
intr_Torque (Nm)__spkt_welch_density__coeff_2,0.002205090398954103
"intr_Current (V)__fft_aggregated__aggtype_""kurtosis""",0.0022000018584011935
task_Robot_I (A)__number_peaks__n_1,0.0021934095425696853
intr_Torque (Nm)__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0.0021914074706189932
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",0.0021878700478094953
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.0021758093085275597
intr_Torque (Nm)__variation_coefficient,0.0021715159909285573
intr_Current (V)__partial_autocorrelation__lag_1,0.0021639634407269836
intr_Torque (Nm)__lempel_ziv_complexity__bins_100,0.0021598243724779147
"intr_Current (V)__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",0.0021544664631616356
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",0.0021432379187410417
task_Robot_I (A)__index_mass_quantile__q_0.4,0.002137704344658859
intr_Torque (Nm)__ratio_beyond_r_sigma__r_2.5,0.0021369856643035827
"intr_Torque (Nm)__agg_autocorrelation__f_agg_""var""__maxlag_40",0.002128148319859021
intr_Current (V)__autocorrelation__lag_5,0.0021265253535885736
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_17",0.0021235307112949194
intr_Torque (Nm)__mean_abs_change,0.00211996191793833
intr_Current (V)__energy_ratio_by_chunks__num_segments_10__segment_focus_3,0.0020910198264343298
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_6",0.0020869150860492987
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_56",0.0020730313036143723
task_Robot_I (A)__number_peaks__n_5,0.0020592456404334544
"task_Robot_I (A)__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0020564840267315674
task_Robot_I (A)__energy_ratio_by_chunks__num_segments_10__segment_focus_6,0.002056373180404458
"intr_Torque (Nm)__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0020253003138375803
"intr_Torque (Nm)__linear_trend__attr_""slope""",0.0020178743021273763
intr_Current (V)__count_above_mean,0.002003144034272288
task_Robot_I (A)__cid_ce__normalize_True,0.0019978337641528192
"intr_Current (V)__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",0.0019965073824453
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",0.0019962619599109294
"intr_Torque (Nm)__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",0.0019893465473562978
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_63",0.001988381320543926
"intr_Current (V)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.001980999257055861
intr_Current (V)__number_peaks__n_50,0.001979700090300026
intr_Current (V)__time_reversal_asymmetry_statistic__lag_1,0.0019793907208279452
intr_Current (V)__quantile__q_0.8,0.0019767699297621065
"task_Robot_I (A)__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",0.0019766671876126508
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",0.0019730363821307993
intr_Current (V)__quantile__q_0.4,0.0019679355607184227
intr_Current (V)__ratio_beyond_r_sigma__r_6,0.0019539290805745766
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",0.001950624760770947
"intr_Current (V)__fft_coefficient__attr_""imag""__coeff_88",0.001930949626091296
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_98",0.0019160411766139152
"intr_Current (V)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",0.001915134647332856
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",0.0019143720239218121
"intr_Torque (Nm)__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.0018980160086607507
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_50",0.001896762460686499
"intr_Current (V)__fft_aggregated__aggtype_""variance""",0.001892100369450011
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_87",0.001889338425240806
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_58",0.0018837342377517991
"intr_Torque (Nm)__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",0.0018691874704322375
task_Robot_I (A)__last_location_of_minimum,0.0018499022504284595
intr_Current (V)__ratio_beyond_r_sigma__r_7,0.0018167019962345053
intr_Torque (Nm)__maximum,0.0018128211669297242
"intr_Torque (Nm)__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",0.001808354342364966
"audio_Amplitude__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",0.0017781747005017256
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_80",0.0017346393980377107
intr_Torque (Nm)__large_standard_deviation__r_0.25,0.0017177248532055237
"intr_Current (V)__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0016800039156394059
"intr_Current (V)__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.0016289452409926192
"intr_Torque (Nm)__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.001624449124319372
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_79",0.0016208232741380696
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_45",0.0015931499063504234
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_3",0.001564300857545536
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_89",0.0015641167196930735
"intr_Torque (Nm)__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0015539074788155833
intr_Torque (Nm)__ratio_beyond_r_sigma__r_2,0.0015432323330724163
task_Robot_I (A)__ratio_beyond_r_sigma__r_0.5,0.0015329275333167693
intr_Torque (Nm)__standard_deviation,0.0015247822093529403
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_32",0.0015106140057037397
"intr_Torque (Nm)__fft_coefficient__attr_""angle""__coeff_66",0.0015053763406069807
"intr_Torque (Nm)__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",0.0014880877350241693
intr_Torque (Nm)__ar_coefficient__coeff_1__k_10,0.0014759966264361406
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_5",0.001427740801868175
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_36",0.0014155608419692475
intr_Torque (Nm)__autocorrelation__lag_5,0.0014146453070894838
"task_Robot_I (A)__fft_coefficient__attr_""abs""__coeff_94",0.0014030815234836848
"intr_Torque (Nm)__linear_trend__attr_""intercept""",0.0013938052301245315
"intr_Torque (Nm)__fft_coefficient__attr_""real""__coeff_10",0.001370304932446839
"task_Robot_I (A)__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",0.0013606322361263059
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_74",0.001358866354040301
"task_Robot_I (A)__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",0.001355812093454702
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_10",0.0013443551803790045
"intr_Current (V)__fft_coefficient__attr_""angle""__coeff_19",0.0013387438638474474
intr_Torque (Nm)__partial_autocorrelation__lag_5,0.0013386637669095477
"task_Robot_I (A)__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.0013099073980648512
intr_Torque (Nm)__ratio_beyond_r_sigma__r_3,0.0013029387874382641
"intr_Torque (Nm)__fft_coefficient__attr_""abs""__coeff_26",0.0012645890818548673
"intr_Current (V)__fft_coefficient__attr_""abs""__coeff_0",0.0012619746637660579
"intr_Current (V)__fft_coefficient__attr_""real""__coeff_4",0.0012548258239372322
