id,task_Robot_I (A)__mean,task_Robot_I (A)__std,task_Robot_I (A)__rms,task_Robot_I (A)__peak,task_Robot_I (A)__peak_time,task_Robot_I (A)__range,task_Robot_I (A)__area,task_Robot_I (A)__wl,task_Robot_I (A)__iqr,task_Robot_I (A)__skew,task_Robot_I (A)__kurt,task_Robot_I (A)__max_grad,intr_Torque (Nm)__mean,intr_Torque (Nm)__std,intr_Torque (Nm)__min,intr_Torque (Nm)__max,intr_Torque (Nm)__range,intr_Torque (Nm)__rms,intr_Current (V)__mean,intr_Current (V)__std,intr_Current (V)__min,intr_Current (V)__max,intr_Current (V)__range,intr_Current (V)__rms
404,1.0044234282215285,0.10977653829360304,1.0104045286517749,1.4555682791511972,338.744,0.8288761701675438,3649.747103489581,27.24861509695166,0.1003382065099736,-0.38107689946930445,4.781214475261644,0.09394672241205115,0.27919153879360725,0.2027387563864687,-0.0115044587599068,0.9309517482424268,0.9424562070023336,0.3450375612525022,0.5216487899029263,0.17609642710615378,-0.0141832051509154,1.0841280673193503,1.0983112724702657,0.5505700787790235
405,0.9710698995661389,0.14231661111001814,0.9814432065286463,1.34927839881419,18.578000000000088,0.6732959825966115,1605.8594365630036,11.084833814853745,0.19664171554087595,0.3056025138726806,2.3983142605822865,0.05850051418717572,0.29824288648053865,0.23715702610220485,0.0164933365941725,1.1081922996690008,1.0916989630748284,0.38104104026454333,0.5349002585941385,0.19827219800654944,0.2336792732097976,1.3128740334032671,1.0791947601934695,0.5704648553122484
406,0.9415360817020326,0.1575755497660097,0.954630948079349,1.342061531168409,192.7990000000001,0.8241705161061204,1666.1292835375484,12.079314826064259,0.24774723764752116,0.4031494288888806,2.2603281669114663,0.08314575734026186,0.28168349299177387,0.23515818085647414,0.0165048277164103,1.1240667889277425,1.107561961211332,0.36693999543218636,0.5195623184588046,0.19783855705321776,0.2907151345454568,1.292733862377626,1.0020187278321693,0.5559542224133095
407,0.971963214442595,0.1534071546570917,0.9839950433460357,1.4470107576633942,312.19600000000014,0.807492619350811,1578.092267786202,13.682711513923703,0.21445029653476677,0.47569713564292426,2.618665457927332,0.10659572006940499,0.28431007913725653,0.2440051925227382,0.0019009936446153,1.1095827796270428,1.1076817859824275,0.37466085340890853,0.5217316430236989,0.2051505303511962,0.2324991287552543,1.295385828275062,1.0628866995198079,0.5606163103545825
408,0.9695726400081323,0.15070032300777356,0.9812143963512697,1.3248535582191756,70.45500000000004,0.6387889386664004,1665.4811305997355,11.766121002018481,0.23225916701408933,0.4626421839120174,2.1508270391037883,0.05792598822593931,0.3071523038351212,0.2542195179353881,0.0161354635145687,1.0967617422004694,1.0806262786859007,0.398710547954934,0.5416858846281045,0.21453560704590743,0.2580634572028044,1.324353335407929,1.0662898782051247,0.5826226259731835
409,0.9652434985061793,0.16343909343815408,0.9789828132670839,1.4583045065429263,327.429,0.8702805549798663,1640.5797860144003,11.758940253206646,0.21559562951626554,0.4477133346083674,2.6010805514643422,0.10247219812317798,0.281793633994289,0.20899837826595133,0.0193793003941725,1.129305148662008,1.1099258482678356,0.35083895775341856,0.5209751634513045,0.17338403267568367,0.2816288726736604,1.2719776259743625,0.990348753300702,0.5490693432709532
410,0.9880868517058486,0.16545579850580325,1.0018439238589856,1.5387844714055343,317.6679999999999,0.9067933114821876,1618.2528446248145,15.861721456895399,0.20901428051800197,0.2532377233249075,2.9461418432788786,0.11886253462769636,0.3138399331595806,0.2636294634801226,0.0195565958223776,1.1373819365081617,1.117825340685784,0.4098731482549538,0.5477454465551499,0.22240498356628238,0.2789057715174833,1.326652465454549,1.0477466939370657,0.591175989817769
411,0.9721320929282179,0.15189364086813828,0.9839270726213281,1.3241234755061893,266.5,0.6919714441425375,1621.266503876222,11.033138571614884,0.20121557490188147,0.298085714951738,2.36975640947017,0.07009523719588406,0.30877011344998,0.25922791683685437,0.0200966883475525,1.1460233758741292,1.1259266875265768,0.4031601367043729,0.5424396688318003,0.21912250666371147,0.2848079568671374,1.317095989207463,1.0322880323403256,0.5850260398041625
412,0.8615646293199519,0.07842967662248294,0.8651270569519447,1.179706393317438,318.856,0.5515061226203912,3130.68186313958,21.581555208579083,0.0682105989286016,1.2130418372693954,5.025245465388372,0.09462740947769599,0.029902525817156838,0.0030304327636389164,-0.002529733558275,0.0379591342969698,0.0404888678552448,0.030055691191198167,0.30331535896895306,0.0201772206541339,-0.0164858943088806,0.326870295107227,0.34335618941610757,0.30398573522418854
413,0.8467781462885478,0.12242227657689785,0.8555819322742502,1.4713469873150369,176.33899999999994,0.9282574520316955,3078.653567307965,25.217993451670875,0.0751072711463443,2.456379727507757,10.541311248477795,0.11924871704192752,0.029729006766977487,0.0032804972232496525,-0.0015923694573426,0.0427017687198136,0.044294138177156196,0.02990945511678108,0.30310200953092165,0.01725099917286839,-0.0584123503076922,0.3293451350000009,0.3877574853076931,0.30359253145317205
